Year,biomass_relative_to_msy,total_biomass,spawning_stock_biomass,total_catch,fishing_mortality,exploitation_rate,total_biomass_relative_to_msy,spawning_stock_relative_to_msy,fishing_mortality_relative_to_msy,catch_relative_to_msy
1991.0292887029289,9.3480359683214,7410564.845446072,3208296.003163185,649945.4736247695,0.9046069027527576,0.3986854201951893,7.353785080372356,8.112667846690533,2.957552498376803,3.87502378241389
1991.2761506276152,9.280652320699264,7255243.376630248,3179860.7694944665,639718.759370422,0.8998679863570966,0.3979105102809488,7.206315465775457,8.071316737665189,2.90970643970119,3.866021573646925
1991.5230125523008,10.352537629292623,7981271.750732481,3541293.326389748,707517.3297428038,1.005756894379562,0.4461733176543017,7.9348675720708925,9.022340277125744,3.2166313841545326,4.3333270659479455
1991.7698744769875,11.944862803751205,9081694.54966966,4079354.636522989,809424.525990798,1.162676188559917,0.5174188118596613,9.037441393548194,10.43144317881793,3.6782756297127546,5.023461905336822
1992.0167364016736,10.275817239306072,7709366.172918318,3503492.355737947,690154.2524245587,1.0012178641500076,0.44747431316732,7.679093394734089,8.990913782717275,3.140612676674448,4.340386118821559
1992.26359832636,12.246949409709169,9137794.36328284,4164548.0755280857,810083.6554733807,1.179913418137812,0.5383297564480578,9.109791319297305,10.718325016139437,3.786556011565232,5.176132011663867
1992.510460251046,13.014493820079824,9656359.04052785,4413745.672203761,847476.1415326047,1.2395145097998397,0.5774585300697272,9.635273958432233,11.393022574239732,4.070583092887897,5.503928048552555
1992.7573221757325,11.249142911799566,8299248.359984656,3804732.5500227,720835.5343379702,1.05884905280427,0.503837548519211,8.288598968111394,9.850197706098747,3.5592330770501404,4.76031405974431
1993.0041841004183,12.303680635973048,9026044.836273205,4150182.809627232,776175.9825368118,1.14536432504584,0.556457298641882,9.022985090587603,10.776414772754093,3.9390984849931137,5.212123616555397
1993.2510460251049,8.668204319166788,6365607.901989084,2923165.309396634,566195.0854187827,0.8433999411410548,0.4034492165778546,6.378410219216524,7.592921349690467,2.853745818705017,3.769954466895728
1993.4979079497907,10.08182261375092,7411476.745961028,3399019.10596614,681408.6011225623,1.0240293144029224,0.4827293833458203,7.444040488013032,8.83201841785246,3.411968430290885,4.500438954281797
1993.744769874477,8.921146275775335,6565202.22090953,3006932.973124863,623529.1494629999,0.9448741575828192,0.4392786798876609,6.609906309776738,7.815978960157036,3.102622300051028,4.086321196230421
1993.991631799163,8.800415959675624,6483348.175349869,2965466.2948854547,635708.1152540034,0.9709164107451052,0.4454866483298138,6.5433744524550645,7.710959088240565,3.1442923794165614,4.135267067884244
1994.2384937238492,9.926293486963155,7354332.229115793,3346418.8435565354,725934.1855194306,1.0938046478426864,0.5057002432152629,7.421537176490265,8.694924901294529,3.598112443922291,4.6800569510444205
1994.4853556485357,11.61642614940295,8657608.834659321,3918183.4746475336,859563.2792568075,1.2765522151748054,0.5952101386943496,8.734877173244492,10.172224895939303,4.270561271325475,5.49143313384456
1994.7322175732215,9.12450254645644,6841402.728424787,3079251.8463503867,683221.3125950383,0.9999056433457534,0.4702612236167185,6.900988141023381,7.987562515958329,3.402467278088551,4.3250765214207245
1994.979079497908,11.60889835854802,8757493.004194835,3919725.841883584,879716.9807848763,1.268509892502455,0.6018588651634927,8.831861552329311,10.159085064435796,4.391337655933581,5.51785138690078
1995.225941422594,11.42256421078471,8556361.259705415,3856391.318896941,844812.6450855694,1.2712710017510405,0.5842114316194054,8.691395801714874,10.009657569629612,4.342136482417149,5.3228649435743725
1995.4728033472804,9.530085527577835,7080065.922833337,3216933.306868305,685301.972564067,1.0817804284757535,0.4799453580751611,7.248631599032745,8.363818428808287,3.6371785177622087,4.343840302503586
1995.7196652719665,10.533076193459818,7761054.149246963,3554913.4861443955,736063.5652933064,1.218732141162941,0.5222865100774347,8.008469599706427,9.257785015531011,4.0357597717296105,4.694823195604515
1995.9665271966528,10.607908978765789,7752291.250353137,3579586.9341582283,720013.1799999431,1.250401032882669,0.5178583284883411,8.06233619547698,9.337223439064438,4.080158315621149,4.622407218304198
1996.2133891213389,10.73999552920978,7720567.39057262,3581959.185846866,751106.2612603493,1.2745170273063826,0.52911623767163,8.067589633857791,9.46984340263065,4.143226686229924,4.769854745149643
1996.4602510460247,10.231361835529295,7225396.138703833,3366678.125108165,742659.5434999608,1.2200167208286987,0.5104732108822807,7.582871245957305,9.037065979925446,3.9579725486856097,4.657007726911466
1996.7071129707117,11.092682245820496,7695718.51160511,3601493.114710078,834065.4387495741,1.3289627125183396,0.5602788084776887,8.11192024196855,9.814568104518749,4.302847840285985,5.169441026678691
1996.9539748953976,9.568161046298291,6521170.032962177,3065334.7021412044,743912.540698805,1.151604236616841,0.489065984930445,6.904433709836886,8.479874658299538,3.721380444391251,4.560991204640879
1997.200836820084,11.82185985704009,7982886.562924182,3771919.605688776,940189.9723287402,1.4826711452662942,0.6212684058093831,8.477802636181226,10.476540290094654,4.667605381017903,5.708988552826457
1997.44769874477,12.257346787960362,8215814.669744333,3903116.783911086,994683.6130015816,1.612502874014718,0.6642856308720598,8.749298447242936,10.857430030551043,4.926079154393509,5.984022531842974
1997.694560669456,10.83292424265251,7206607.352522563,3442634.3114429554,896777.8817927826,1.4920973420046362,0.6050174357845834,7.696205921645651,9.59120375925735,4.430682685792462,5.346266965958747
1997.9414225941423,8.53148700373816,5632363.091097574,2705774.343770887,720294.8162180359,1.2282621563572873,0.490710528435713,6.0323201728987135,7.550006593331375,3.5505484200558595,4.256209667870995
1998.1882845188284,9.424641267040084,6193461.406292629,2950987.125353917,793450.2922552136,1.3615596278756503,0.5477381764720178,6.669539250462141,8.33463670571122,3.9859204734745295,4.721537328376471
1998.435146443515,11.586758133173836,7586258.50698903,3568157.975000835,965757.2800394236,1.6587386193611755,0.6765132601766987,8.221330420340818,10.238793091473706,4.978046032441664,5.81729062618026
1998.6820083682007,8.807399144869358,5744858.198733776,2666069.978272135,726594.0344421478,1.2491332573773548,0.5166425577576823,6.266021321854123,7.776675520790955,3.843937912481124,4.431587685510218
1998.928870292887,11.465384597737325,7449963.097781681,3409598.1845121635,935950.9980749903,1.6106150139742383,0.6757430312721546,8.179222269595884,10.115532735348385,5.083331475235753,5.781839474811621
1999.175732217573,9.305537851604557,6031346.378086486,2760419.487736192,765085.0068153704,1.3159770417504602,0.55394024771198,6.644643721247645,8.203375940037558,4.16081362777012,4.717950883710025
1999.4225941422596,8.520923995715654,5511839.435325484,2537484.105929054,710709.4652022822,1.2211832302094856,0.5134004201615309,6.08566574082835,7.50559424104079,3.831235192982162,4.349096994816041
1999.6694560669457,9.490410352719046,6126592.023814338,2837265.1515902574,803005.769167754,1.3783645610593642,0.5787712653593958,6.779516846092884,8.352678382458022,4.2911158256558375,4.876586751966037
1999.916317991632,8.583630653479746,5529881.534374656,2576319.551635594,736757.7127990085,1.2633778851776556,0.5298466327547745,6.133075535935427,7.548300594343667,3.9030796447904113,4.440571607629678
2000.163179916318,8.6991902188772,5612216.934287225,2600388.4503024933,758789.3242504551,1.3177435282551084,0.5482681843640261,6.220957221979456,7.637566491687986,4.020330620379859,4.552138443978511
2000.410041841004,8.52773628359645,5519528.120345481,2527699.7075912845,756700.8034847954,1.3396544953117755,0.551234427116465,6.10571298256531,7.471608755971856,4.027697749185993,4.525239624332618
2000.6569037656905,9.21421480001588,5983754.60150186,2707368.320310816,831905.5562683668,1.5006784394325494,0.610905033731326,6.6054008446410375,8.055934424224722,4.448115656385375,4.959292410393793
2000.9037656903763,10.725400725684192,6988954.486557541,3122892.683571616,985448.75226716,1.810457081265494,0.7294067513596575,7.698518329980136,9.356645054867634,5.292771138765853,5.85616321742844
2001.1506276150628,7.586492052852294,4957720.73775321,2206974.340525387,709961.1806128833,1.3318355600603682,0.5203176618042888,5.456314809611962,6.609914353652428,3.822030817648365,4.20684906735568
